"id","acteur","filmID"
"26609","Yves Jacques","596"
"26610","Ines Arou","597"
"26611","Fouzieh Ghoreishi","599"
"26612","Jean-Louis Loca","600"
"26613","Michael Beach","605"
"26614","Jacqueline Pearce","609"
"26615","Andrew Tiernan","610"
"26616","Bill Williams","611"
"26617","Marie Prevost","612"
"26618","Charlotte Alexandra","613"
"26619","Anthony Ray","620"
"26620","Geoff Somers","623"
"26621","Willhem von Brincken","624"
"26622","Margaret Clementi","626"
"26623","Pascal Laperrousaz","627"
"26624","Mickael Tisseur","634"
"26625","Malcolm Tierney","636"
"26626","Galla Noventz","637"
"26627","Nikolai Grinko","638"
"26628","Giorgi Gegechkori","639"
"26629","Djamal Bouanane","645"
"26630","Alla Nazimova","649"
"26631","Nina Ourgant","650"
"26632","John Collin","653"
"26633","Mohamed Kheiri","654"
"26634","Raymond McKee","655"
"26635","Louis Seigner","659"
"26636","Louis Seigner","2087"
"26637","Louis Seigner","2490"
"26638","Louis Seigner","3408"
"26639","Maurice Risch","661"
"26640","Harvey Korman","662"
"26641","Harvey Korman","5010"
"26642","Pam Darell","666"
"26643","Jerry Lacy","668"
"26644","Rita Moreno","669"
"26645","Rita Moreno","867"
"26646","Verree Teasdale","671"
"26647","Verree Teasdale","4622"
"26648","Verree Teasdale","6395"
"26649","Harry Liedtke","672"
"26650","Elton John","673"
"26651","Aleksandar Bercek","674"
"26652","Francois Michel","677"
"26653","Steve Baës","678"
"26654","Steve Baës","1289"
"26655","Ruth Warrick","681"
"26656","Ruth Warrick","751"
"26657","Youssef Fakhr Eddine","688"
"26658","Ana Claudia Talancon","689"
"26659","Karim Chakir","691"
"26660","Li Ching","692"
"26661","Margit Saad","695"
"26662","Margaret Leighton","696"
"26663","Margaret Leighton","2743"
"26664","Margaret Leighton","3546"
"26665","Leonard Termo","697"
"26666","Margot Kidder","698"
"26667","John MacKay","700"
"26668","Marek Perepeczko","704"
"26669","Frankie Vaughan","705"
"26670","Elliott Reid","706"
"26671","Tommy Rettig","707"
"26672","Sony Tufts","709"
"26673","Boris Moulaev","710"
"26674","Robert Frazer","712"
"26675","Toulou Kiki","713"
"26676","Hervé Duhamel","715"
"26677","Paul Barge","718"
"26678","Hell-Now","723"
"26679","Andrei Petrov","725"
"26680","Germaine Delbat","726"
"26681","Evgueni Steblov","730"
"26682","Evguenia Netchaieva","735"
"26683","Givi Aleqsandria","740"
"26684","Hanri Ludwigg","741"
"26685","Pierre Brama","742"
"26686","Günther Strupp","743"
"26687","Casey Adams","744"
"26688","Iva Potocnik","745"
"26689","Gueorgui Bourkov","746"
"26690","Jane Randolph","755"
"26691","James Bell","756"
"26692","Mona Freeman","757"
"26693","Percy Helton","758"
"26694","Frank Vincent","763"
"26695","Lucy Gutteridge","764"
"26696","Baard Owe","767"
"26697","Sun Daolin","772"
"26698","Yves Claessens","775"
"26699","Pedro Wilson","780"
"26700","Arthur Hunnicutt","782"
"26701","Arthur Hunnicutt","825"
"26702","Gail Patrick","784"
"26703","Robert Cornthwaite","785"
"26704","Tom Helmore","786"
"26705","Joan Chandler","787"
"26706","Tokkan Kozo","790"
"26707","Annette O'Toole","796"
"26708","Ann Wedgeworth","798"
"26709","James Sikking","801"
"26710","J.W. Johnston","803"
"26711","Hamish Scrimgeour","808"
"26712","Ed Herlihy","810"
"26713","Patti Hansen","812"
"26714","Jean-Noel Boutte","813"
"26715","Ricky Paull Goldin","817"
"26716","Reginald Denny","828"
"26717","Reginald Denny","2236"
"26718","Harry Carey Jr.","829"
"26719","Susan Lynch","832"
"26720","Catherine Cauwet","836"
"26721","Märta Torén","838"
"26722","Jean Danet","839"
"26723","Stephanie Cotta","844"
"26724","David Clennon","845"
"26725","Even Rasmussen","846"
"26726","Jeff Cohen","848"
"26727","Yolande Moreau","849"
"26728","Yves Lambrecht","851"
"26729","Heinrich Schafmeister","852"
"26730","Audrey Long","854"
"26731","Evelyn Brent","855"
"26732","Billy House","856"
"26733","David Kruger","858"
"26734","Ramesh Mukherjee","859"
"26735","Jean-Luc Boutte","863"
"26736","Maxine Audley","864"
"26737","Maxine Audley","1931"
"26738","Scott Brady","869"
"26739","Scott Brady","904"
"26740","Frédéric Wizmane","870"
"26741","Boris Major","871"
"26742","Roger Lumont","872"
"26743","John Woodvine","875"
"26744","Joe Flaherty","878"
"26745","Jerry Holland","879"
"26746","John Harryson","881"
"26747","Nan Leslie","883"
"26748","O.E. Hasse","888"
"26749","Marc Michel","891"
"26750","Dora Doll","895"
"26751","Guillermo Battaglia","897"
"26752","Laurie Anderson","899"
"26753","Ilya Rutberg","906"
"26754","Clifton James","908"
"26755","Clifton James","969"
"26756","Danny Nucci","910"
"26757","Alberto Maccione","912"
"26758","Barbara Rebeschini","913"
"26759","Sheila Sim","916"
"26760","Judith Ridley","917"
"26761","Morris Carnovsky","925"
"26762","Barbara Carrol","926"
"26763","Nando Tamberlani","928"
"26764","Nicolas Hossein","930"
"26765","Heide Kipp","932"
"26766","Frantisek Slégr","933"
"26767","Harry Andrews","936"
"26768","Harry Andrews","6088"
"26769","Harry Andrews","7362"
"26770","Ken Scott","940"
"26771","Victoria Fyodorov","954"
"26772","Joss Ackland","956"
"26773","Todd Lookinland","960"
"26774","Hugh Millais","970"
"26775","Arlene Dahl","972"
"26776","Arlene Dahl","2917"
"26777","Robert Fortier","973"
"26778","Belita Moreno","974"
"26779","William Layton","975"
"26780","Eiros","976"
"26781","Ma Fei","977"
"26782","A. Arnold","987"
"26783","Michel Debord","988"
"26784","Fernand Decaen","990"
"26785","Daniel Crohem","992"
"26786","Takuzo Kawatani","993"
"26787","Elisabeth Wiener","994"
"26788","Elisabeth Wiener","3962"
"26789","Sheree J. Wilson","995"
"26790","Megan Follows","996"
"26791","Leonard Mann","997"
"26792","Mouss Diouf","1003"
"26793","Dean Shek","1005"
"26794","Thalmus Rasulala","1006"
"26795","Mel Welles","1007"
"26796","Gladys Cooper","1008"
"26797","Gladys Cooper","2512"
"26798","Richmond Hoxie","1011"
"26799","Mark Strong","1014"
"26800","Hélène Calzarelli","1016"
"26801","Nando Orfei","1018"
"26802","Lidia Biondi","1024"
"26803","Frederick Ledebur","1027"
"26804","Noah Beery Jr.","1028"
"26805","Antonio Santos","1032"
"26806","Leopold Tremblay","1033"
"26807","Mario Barroso","1036"
"26808","Mario Barroso","5694"
"26809","Antonio Costa","1037"
"26810","Zeppo Marx","1040"
"26811","Zeppo Marx","3089"
"26812","Zeppo Marx","4486"
"26813","Don Billett","1041"
"26814","Lee Grant","1047"
"26815","A. Yevdakov","1054"
"26816","Laurent Levy","1060"
"26817","Jocelyn Jones","1061"
"26818","Jean Barney","1063"
"26819","Roselyne Vuillaume","1068"
"26820","Eva Renzi","1069"
"26821","Lydie Waï","1082"
"26822","Frieda Inescort","1083"
"26823","Lissi Alandh","1088"
"26824","Karim Belkhadra","1089"
"26825","Tom Everett Scott","1090"
"26826","Dominique Prado","1096"
"26827","Claudio Gora","1097"
"26828","Jean-François Adam","1099"
"26829","Jean-François Adam","2596"
"26830","Anne Brumagne","1101"
"26831","Angelo Abazoglou","1102"
"26832","Abdelkader Chaou","1103"
"26833","Bob Dermer","1106"
"26834","William Devane","1109"
"26835","William Devane","6050"
"26836","Prunella Ransome","1110"
"26837","Walter McGinn","1113"
"26838","Francesco Bonelli","1114"
"26839","Isa Danieli","1115"
"26840","Mabel Cavitt","1117"
"26841","Bernard Pinon","1122"
"26842","Suzanne Dantes","1123"
"26843","Jessica Zanden","1124"
"26844","Don Taylor","1129"
"26845","Joan Plowright","1130"
"26846","Heinz Engelman","1131"
"26847","Maria Grazia Francia","1133"
"26848","Dani","1135"
"26849","Harry-Max","1138"
"26850","Carla Gravina","1143"
"26851","Carla Gravina","2231"
"26852","Roland Topor","1144"
"26853","Agnes Evrard","1145"
"26854","Nigel Haggan","1147"
"26855","H. Usatoba","1148"
"26856","Robert Costanzo","1149"
"26857","Rudolf Gotz","1151"
"26858","Ariadna Welter","1154"
"26859","Dante Di Paolo","1156"
"26860","James Best","1160"
"26861","James Best","1866"
"26862","Sidney Bracey","1163"
"26863","Martin Gabel","1165"
"26864","Dwayne Hickman","1166"
"26865","Rina Morelli","1169"
"26866","Loleh Bellon","1172"
"26867","Evald Schorm","1175"
"26868","Karin Krick","1177"
"26869","Kathleen Cleaver","1178"
"26870","Olga James","1179"
"26871","Claude Chagrin","1181"
"26872","Amy Wright","1185"
"26873","Andrei Petrenko","1190"
"26874","Jenna Elfman","1193"
"26875","Andree Ducret","1196"
"26876","D. Zerbov","1198"
"26877","Guillaume Corea","1199"
"26878","Stuart Holmes","1200"
"26879","Diana Bracho","1206"
"26880","Diana Bracho","7077"
"26881","Masao Adachi","1208"
"26882","Louis Leubas","1209"
"26883","Alexander D'Arcy","1210"
"26884","Vicky Hernandez","1211"
"26885","Carolyn McCormick","1212"
"26886","Richard Garnett","1214"
"26887","Esy Morales","1218"
"26888","Janeane Garofalo","1230"
"26889","Arno Jordan","1231"
"26890","Tina Odom","1232"
"26891","Marie-France Mignal","1235"
"26892","Marie-France Mignal","3808"
"26893","Paul Vecchiali","1236"
"26894","Peter Bogdanovich","1238"
"26895","Barbara Vieira","1245"
"26896","Mathias Jung","1248"
"26897","Halina Kowalska","1250"
"26898","Vera Norman","1253"
"26899","Eldridge Cleaver","1263"
"26900","André Nicolle","1270"
"26901","Stephen McNally","1272"
"26902","Stephen McNally","2269"
"26903","Stephen McNally","5975"
"26904","Haya Harareet","1275"
"26905","Montserrat Salvador","1277"
"26906","Hark Bohm","1278"
"26907","Miguel Angel Fuentes","1280"
"26908","Richard Cox","1281"
"26909","Michael Strixner","1282"
"26910","Jérôme Beauvarlet","1287"
"26911","Yves Gasc","1290"
"26912","Marcel Carpentier","1291"
"26913","Anne-Marie Düringer","1292"
"26914","Murray Hamilton","1293"
"26915","Peter Michael Goets","1294"
"26916","Paul Collins","1295"
"26917","Christopher Colomb","1296"
"26918","William Sanderson","1297"
"26919","Yvonne Monlaur","1301"
"26920","Ian Abercrombie","1302"
"26921","Ernst Pittschau","1303"
"26922","John Palone","1308"
"26923","Keiko Nitaka","1309"
"26924","Blaise Cendrars","1310"
"26925","Helen Walker","1314"
"26926","Mario David","1321"
"26927","Mario David","2528"
"26928","Kichijirô Ueda","1322"
"26929","Fred Gwynne","1325"
"26930","Ivan Sakvarelidze","1331"
"26931","Michael Kitchen","1333"
"26932","Fournez-Goffard","1340"
"26933","Snitz Edwards","1347"
"26934","Snitz Edwards","1676"
"26935","Marion Byron","1348"
"26936","Holland Taylor","1351"
"26937","Neva Patterson","1353"
"26938","Herbert Fux","1354"
"26939","John Buckwalter","1356"
"26940","Penelope Allen","1359"
"26941","Sheree North","1360"
"26942","Sheree North","4667"
"26943","Herb Edelman","1361"
"26944","Herb Edelman","2076"
"26945","Kenny Delmar","1364"
"26946","Sandahl Bergman","1367"
"26947","Irine Jandieri","1380"
"26948","Reginald Gardiner","1383"
"26949","Reginald Gardiner","6718"
"26950","Gyorgy Kovacs","1387"
"26951","Marie Suzini","1392"
"26952","Mohamed Dhrif","1395"
"26953","Aicha el-Ghazi","1399"
"26954","Jocelyn Quivrin","1404"
"26955","Cyril Atanassof","1405"
"26956","Roberto Vezzosi","1409"
"26957","Howard Truesdale","1410"
"26958","Paco Sagarzazu","1414"
"26959","Lydia Feld","1415"
"26960","Eddie Philips","1424"
"26961","Jeanne Carpenter","1427"
"26962","Thomas Ricketts","1432"
"26963","Barry Morse","1433"
"26964","Georg Funquist","1441"
"26965","Wilhelm Bendow","1448"
"26966","Jesse White","1450"
"26967","Sophie Chemineau","1454"
"26968","Zygmunt Maciejewski","1455"
"26969","Gary Bayer","1456"
"26970","Lawrence Gray","1457"
"26971","Dwight Frye","1458"
"26972","Steve Zahn","1460"
"26973","Noureddine Kasbaoui","1461"
"26974","Andrea Aronovich","1464"
"26975","Barbara Ewing","1465"
"26976","Anne Doat","1470"
"26977","David Hyde Pierce","1473"
"26978","June Mack","1474"
"26979","José Gras","1475"
"26980","Lidia Martinez","1477"
"26981","Mary-Cleo Tarlarini","1480"
"26982","Gwynne Gilford","1481"
"26983","Ursula Strätz","1483"
"26984","Constance Forslund","1487"
"26985","Debra Feuer","1488"
"26986","Charlotte Lewis","1489"
"26987","William Wellman Jr.","1492"
"26988","Peter Semler","1494"
"26989","Patrick Wymark","1498"
"26990","Elisabeth Volkmann","1502"
"26991","Willy Semmelrogge","1503"
"26992","William Richert","1505"
"26993","Paul Le Person","1506"
"26994","A.J. Langer","1507"
"26995","Evelyne Bouix","1508"
"26996","Jeff Pustil","1509"
"26997","Marcel Fraval","1510"
"26998","Thomas Chong","1511"
"26999","Candy Raymond","1512"
"27000","Nicolas Giraudi","1513"
"27001","Gudrun S. Gisladottir","1514"
"27002","Moira Orfei","1516"
"27003","Michael Jeter","1517"
"27004","Pilar Cárdenas (1)","1519"
"27005","Eve Miller","1520"
"27006","Alicia del Lago","1522"
"27007","Natasa Ninkovic","1524"
"27008","Ken Marshall","1526"
"27009","Michel Gautier","1527"
"27010","Orazio Orlando","1529"
"27011","Michael Currie","1530"
"27012","Gisella Burinato","1531"
"27013","Henry Beckman","1534"
"27014","Amanda Wyss","1536"
"27015","Shirley Eaton","1537"
"27016","Arlene Francis","1538"
"27017","Maggie McOmie","1539"
"27018","Yekaterina Mazurova","1543"
"27019","Ignat Danilzew","1544"
"27020","Al Lettieri","1546"
"27021","Kathryn Walker","1549"
"27022","Goulia Kerimova","1550"
"27023","Myriam Stern","1551"
"27024","John Cassidi","1553"
"27025","Tiny Sandford","1554"
"27026","Tiny Sandford","3703"
"27027","Jacqueline Gozland","1558"
"27028","Jean-Francois Torre","1560"
"27029","Dudley Sutton","1563"
"27030","Fabrizio Forte","1565"
"27031","Gail Lawrence","1568"
"27032","Luca Levi","1569"
"27033","Didier Agostini","1570"
"27034","Lesley Ann Warren","1572"
"27035","Janis Paige","1573"
"27036","Alain Lathiere","1574"
"27037","Martinez de Aragón","1581"
"27038","Paola Borboni","1595"
"27039","William Demarest","1597"
"27040","Gloria Jean","1598"
"27041","Rosa Valenty","1600"
"27042","Frederic Deban","1602"
"27043","Heinz Tardowski","1603"
"27044","Boy Gobert","1605"
"27045","Francesca Antonelli","1607"
"27046","Paul Scofield","1608"
"27047","Paul Scofield","5324"
"27048","Catherine Schell","1609"
"27049","Pascale Vignal","1611"
"27050","?evket Av?ar","1612"
"27051","Nicolas Ploux","1614"
"27052","Doris Kunstmann","1615"
"27053","Mario Gonzales","1617"
"27054","Mary Gregory","1618"
"27055","Istvan Van Heuverzwyn","1619"
"27056","Roger Leenhardt","1621"
"27057","Alberto Di Stasio","1623"
"27058","Valeska Gert","1627"
"27059","Natividad Abascal","1631"
"27060","Frank Lesne","1633"
"27061","Oscar Ljung","1635"
"27062","Zhao Huishen","1638"
"27063","Rex Reed","1643"
"27064","John Lazar","1644"
"27065","Masao Kusakari","1645"
"27066","Isao Yamagata","1646"
"27067","Isao Yamagata","3385"
"27068","Isao Yamagata","3755"
"27069","Isao Yamagata","4986"
"27070","Yasushi Sugita","1647"
"27071","Richard Francoeur","1650"
"27072","Wilfrid Hyde-White","1658"
"27073","Richard Davalos","1659"
"27074","Jim Backus","1660"
"27075","Jack Lord","1661"
"27076","Véronique Zuber","1664"
"27077","Arthur Whybrow","1669"
"27078","Jérôme Duranteau","1670"
"27079","Deborah Fallender","1671"
"27080","Carlton Griffin","1675"
"27081","Paul Azaïs","1680"
"27082","K Callan","1681"
"27083","Rivers Cadet","1682"
"27084","Mike Preston","1683"
"27085","Paul Shenar","1685"
"27086","Caroline Appere","1686"
"27087","Ivan Koval","1687"
"27088","Maxime Strauch","1688"
"27089","Ivan Koval-Samborsky","1689"
"27090","Chibisov","1690"
"27091","Viktor Tsoppi","1691"
"27092","John Williams (III)","1692"
"27093","John Williams (III)","2026"
"27094","Marguerite Robinson","1695"
"27095","Anna Lizaran","1699"
"27096","Dennis Franz","1700"
"27097","Pierre Maguelon","1701"
"27098","Salvador Dalí","1702"
"27099","Juliette Huot","1704"
"27100","Guy Thauvette","1709"
"27101","Varvara Myasnikova","1713"
"27102","Margaret Mazzantini","1718"
"27103","Ahmed Ferhati","1719"
"27104","Romano Puppo","1721"
"27105","Leonidas Bayer","1722"
"27106","Conrado San Martin","1724"
"27107","Christophe Delachaux","1726"
"27108","Gunnar Larsen","1733"
"27109","Allen Jenkins","1738"
"27110","Eugenie Besserer","1740"
"27111","Yusuf Özpolat","1741"
"27112","Steve Bisley","1742"
"27113","Vassili Merkouriev","1743"
"27114","Penny Leatherbarrow","1746"
"27115","William Vail","1748"
"27116","Arno Juerging","1749"
"27117","Cliff De Young","1753"
"27118","Jerry Levine","1755"
"27119","Maarten Spanjer","1758"
"27120","Helen Gallagher","1760"
"27121","Gaylen Ross","1761"
"27122","Ariana Gorini","1762"
"27123","Oliver Robins","1764"
"27124","Fabienne Dali","1772"
"27125","Luisa Rivelli","1775"
"27126","Sally Ann Owes","1777"
"27127","Jacques Robiolles","1779"
"27128","Margaret Avery","1791"
"27129","Kim Yaroshevskaya","1792"
"27130","James Hong","1796"
"27131","Douglas Montgomery","1802"
"27132","Louise Lester","1804"
"27133","Lew Saunders","1805"
"27134","Guislaine Mona","1809"
"27135","Margaret Mann","1810"
"27136","Eddie Borden","1813"
"27137","Daphne Pollard","1814"
"27138","Minna Gombell","1816"
"27139","Walter Woolf King","1817"
"27140","Bernhard Helfrich","1820"
"27141","Louis Ralph","1823"
"27142","Sandra Reaves-Phillips","1824"
"27143","Jin Shuyuan","1825"
"27144","Katharina Böhm","1826"
"27145","Béatrice Agenin","1827"
"27146","François Guérin","1828"
"27147","Monique Thierry","1829"
"27148","Jean Gehret","1830"
"27149","Richard Kiley","1835"
"27150","Roy Poole","1837"
"27151","Cherie Lunghi","1839"
"27152","Liliana Nelska","1840"
"27153","James MacDonald (II)","1841"
"27154","Isabelle Sadoyan","1842"
"27155","Capucine","1845"
"27156","Dame May Whitty","1847"
"27157","Dame May Whitty","2342"
"27158","Godfrey Tearle","1848"
"27159","Richard Todd","1849"
"27160","Dominique Rozan","1850"
"27161","Dominique Rozan","4357"
"27162","Paul Reiser","1854"
"27163","Michael Anderson Jr.","1857"
"27164","Robert Middleton","1859"
"27165","Adelheid Arndt","1863"
"27166","Hans Heinrich von Twardowski","1867"
"27167","Annick Gehan","1868"
"27168","Liliana Gerace","1869"
"27169","Hilde Uitterlinden","1872"
"27170","Hiroshi Nemoto","1873"
"27171","Armando Francioli","1877"
"27172","Micha Bergese","1878"
"27173","Jérôme Thier","1879"
"27174","Francesca R. Coluzzi","1881"
"27175","Edgar Buchanan","1894"
"27176","Anne-Marie Besse","1899"
"27177","Peter Behn","1900"
"27178","John Kavanagh","1901"
"27179","Claudia Marsani","1902"
"27180","Margaret Welsh","1903"
"27181","Edward Albert Jr.","1904"
"27182","Bob Fosse","1913"
"27183","Mylène Demongeot","1914"
"27184","Lee Allen","1915"
"27185","Scott Wilson","1916"
"27186","Jacques Jouanneau","1918"
"27187","Jacques Jouanneau","2785"
"27188","Jenny Runacre","1923"
"27189","Ray Walston","1924"
"27190","Sydney Chaplin","1926"
"27191","Virginia Cherrill","1928"
"27192","Alison Roddan","1929"
"27193","Lydia Knott","1930"
"27194","Georgia Hale","1932"
"27195","Frank Hayes","1936"
"27196","Frank Hayes","4079"
"27197","Bud Jamison","1939"
"27198","Henry Bergman","1940"
"27199","Henry Bergman","1955"
"27200","C. Allen","1941"
"27201","James T. Kelley","1943"
"27202","Ernest Van Pelt","1947"
"27203","Oskar Sima","1951"
"27204","Adolf Fisher","1952"
"27205","Junko Mihara","1953"
"27206","Peter Sarsgaard","1956"
"27207","Nino Crisman","1961"
"27208","Elena Rea","1962"
"27209","Riccardo Fellini","1966"
"27210","Sting","1970"
"27211","Marek Walczewski","1971"
"27212","Paul Eluard","1976"
"27213","Claude Ollier","1979"
"27214","Oleg Borissov","1982"
"27215","Taina Elg","1987"
"27216","Merwan Lakhdar-Hamina","1991"
"27217","Debby Bishop","1993"
"27218","Alexander Granach","1994"
"27219","Isao Sasaki","1995"
"27220","Kenneth Robert Shippy","1997"
"27221","Marc Francois","2000"
"27222","William Katt","2003"
"27223","Corynne Charbit","2010"
"27224","Chewikar","2017"
"27225","Lela Alibegachvili","2018"
"27226","Fifi Raliatou Niane","2019"
"27227","Vincenzo Amato","2020"
"27228","Dieter Laser","2028"
"27229","Sherman Howard","2032"
"27230","Keltoum","2035"
"27231","Dominique Jayr","2038"
"27232","Jacqueline Dufranne","2040"
"27233","Vlastimil Brodsky","2043"
"27234","Elya Baskin","2046"
"27235","Kay Walsh","2047"
"27236","Harry Crocker","2049"
"27237","Sergei Martinson","2050"
"27238","Frank Moore","2051"
"27239","Guy Decomble","2052"
"27240","Claudine","2055"
"27241","Seydou Guede","2056"
"27242","Judy Dick","2058"
"27243","Noe Montealegre","2063"
"27244","Camille Rousselet","2065"
"27245","Jane Connelly","2067"
"27246","Richard Bennett","2069"
"27247","Nadine Pascal","2070"
"27248","John Canada Terrell","2071"
"27249","Lorraine Gary","2073"
"27250","Stanislaw Michalski","2074"
"27251","Enrica Maria Modugno","2079"
"27252","Edit Abraham","2080"
"27253","Lonny Chapman","2082"
"27254","Jean-Jacques Delbo","2090"
"27255","Roger Karl","2091"
"27256","Roger Karl","3277"
"27257","Leslie Carlson","2094"
"27258","Kylie Belling","2096"
"27259","Anne Ramsey","2099"
"27260","Edie Adams","2100"
"27261","Harold Stone","2101"
"27262","Kevin Dunn","2103"
"27263","Pierre Cottrell","2107"
"27264","Jon San Sebastian","2108"
"27265","Leonid Kriouk","2111"
"27266","Genevieve Rioux","2112"
"27267","Hugh Gillin","2116"
"27268","Orie Satoh","2117"
"27269","Sylvie Joly","2118"
"27270","Pat Ast","2120"
"27271","Dariusz Dobkowski","2122"
"27272","Jerry O'Connell","2123"
"27273","Helene Robert","2125"
"27274","Roy Chiao","2131"
"27275","Minor Watson","2132"
"27276","Raisa Ryazanova","2133"
"27277","Morton Lowry","2134"
"27278","Nagah al-Mougui","2140"
"27279","Andrea Spada","2143"
"27280","Billy Connolly","2144"
"27281","Larissa Oudovitchenko","2145"
"27282","Tina Romero","2150"
"27283","Yuriko Hamada","2151"
"27284","Olivier Conant","2155"
"27285","Chieko Akaza","2157"
"27286","Edith Massey","2161"
"27287","Jenny Roussea","2164"
"27288","Suzan Farmer","2169"
"27289","Reta Shaw","2170"
"27290","Luciana Paluzzi","2172"
"27291","Sigfrit Steiner","2173"
"27292","Lauri Peters","2174"
"27293","Desiree Nosbusch","2175"
"27294","William Ching","2176"
"27295","Marie Yang","2177"
"27296","Seth Green","2179"
"27297","James Naughton","2180"
"27298","Gino Saltamerenda","2185"
"27299","Karin Dor","2188"
"27300","Karin Dor","4069"
"27301","Judd Omen","2190"
"27302","Jamie Uys","2191"
"27303","Senel Gokkaya","2192"
"27304","Loïc Brabant","2199"
"27305","Julie Jezequel","2200"
"27306","Julie Jezequel","4942"
"27307","Julie Jezequel","6973"
"27308","Marc Sferrazza","2202"
"27309","Verna Felton","2203"
"27310","Roger Gaillard","2207"
"27311","Nadège Clair","2209"
"27312","Jay C. Flippen","2211"
"27313","Jo Ann Harris","2213"
"27314","Kanjuro Arashi","2214"
"27315","Libuse Safrankova","2215"
"27316","Perry Lopez","2216"
"27317","Delcassan","2217"
"27318","Neville Phillips","2220"
"27319","Ellen Burstyn","2224"
"27320","Anthony Zerbe","2225"
"27321","Alain Becourt","2226"
"27322","Valentine Camax","2227"
"27323","Paule Burke","2228"
"27324","Lyle Talbot","2232"
"27325","Anna May Wong","2233"
"27326","Ariane Muratore","2238"
"27327","Lisbeth Hummel","2240"
"27328","Tanya Lopert","2241"
"27329","Jean-Michel Molé","2244"
"27330","Tien Feng","2246"
"27331","Yann Dedet","2250"
"27332","Yann Dedet","2279"
"27333","Elena Sofonova","2254"
"27334","Leopold Kramer","2262"
"27335","Claus Holm","2263"
"27336","Claus Holm","2264"
"27337","Edith Barrett","2265"
"27338","Annie Ducaux","2270"
"27339","Annie Ducaux","3135"
"27340","Annie Ducaux","3435"
"27341","Andrée Clément","2274"
"27342","Andrée Clément","2692"
"27343","Milton Gaúcho","2275"
"27344","Leo Carrillo","2277"
"27345","Glauce Rocha","2278"
"27346","Jacob Berger","2280"
"27347","Mercedes Sampietro","2285"
"27348","Victor Lorentz","2288"
"27349","José Artur","2291"
"27350","John Matthew","2294"
"27351","Vadim Uraneff","2296"
"27352","Natalie Joyce ( I )","2297"
"27353","Charlotte Lysès","2299"
"27354","Ismael Merlo","2300"
"27355","Dorothy Revier","2302"
"27356","Anna Prucnal","2305"
"27357","Henry Roussel","2307"
"27358","Mário Lago","2311"
"27359","José Soares","2312"
"27360","Gisele Lindley","2314"
"27361","Elizabeth Peña","2315"
"27362","Elizabeth Peña","3864"
"27363","John Evans","2317"
"27364","June Lang","2319"
"27365","Hobart Bosworth","2321"
"27366","Fred Personne","2324"
"27367","Martina Baratta","2329"
"27368","Buddy Ebsen","2332"
"27369","Mizzi Gotzel","2333"
"27370","Carlettina","2335"
"27371","Maria Perschy","2337"
"27372","Charlene Holt","2338"
"27373","R. Lee Ermey","2343"
"27374","Luisa Marques","2345"
"27375","Belisa Salazar","2346"
"27376","Tala Birell","2347"
"27377","Edward Earle","2348"
"27378","Joachim Hackthal","2349"
"27379","Jean Rostand","2350"
"27380","Felix Guattari","2352"
"27381","Brandon De Wilde","2354"
"27382","Hartley Power","2355"
"27383","Lilia Skala","2356"
"27384","Thierry Sechan","2359"
"27385","Ikuko Kusunoki","2360"
"27386","Zeinab Botsvadze","2362"
"27387","Tao Yuling","2365"
"27388","Carl Studer","2366"
"27389","Jacques Castelot","2368"
"27390","Yehia Chahine","2369"
"27391","Venantino Venantini","2375"
"27392","Gésip Légitimus","2376"
"27393","Roland Cailleux","2378"
"27394","Dame Edith Evans","2379"
"27395","Lena Rossi","2383"
"27396","Bob Griffin","2384"
"27397","Amanda del Llano","2386"
"27398","Nick Dennis","2390"
"27399","Andre Cerf","2399"
"27400","Ami Aaroe","2400"
"27401","Nicola Farron","2401"
"27402","Victor Cavallo","2403"
"27403","Louis Pré Fils","2409"
"27404","Catherine Milinaire","2411"
"27405","Wojciech Siemon","2412"
"27406","Olivette Thibault","2413"
"27407","Julia Faye","2414"
"27408","Alvaro d'Ercole","2415"
"27409","Morando Morandini","2416"
"27410","Nino Constantini","2417"
"27411","Giulio Cesare Castello","2418"
"27412","Orchidea de Santis","2420"
"27413","Fuzzy Knight","2425"
"27414","Andrea Pozzi","2428"
"27415","Lorenza Ralli","2429"
"27416","Lauren Hulsey","2431"
"27417","Mirabelle Rousseau","2432"
"27418","Rikiya Yasuoka","2433"
"27419","Yussef Abu Warda","2434"
"27420","Merritt Butrick","2435"
"27421","Francesca Bertini","2436"
"27422","Georges Tabet","2437"
"27423","Dorothy Cumming","2438"
"27424","Emilia Unda","2447"
"27425","Cayle Chernin","2450"
"27426","Katherine de Mille","2451"
"27427","Niamanto Sanogo","2453"
"27428","Blanche Bernis","2458"
"27429","Paul Richter","2460"
"27430","Brandon Hurst","2463"
"27431","Brandon Hurst","5177"
"27432","Pedro Trapiello","2464"
"27433","Laure Coreti","2470"
"27434","Marcel Cuvelier","2478"
"27435","Philippe Olive","2479"
"27436","Benno Hoffmann","2484"
"27437","Harun Yesilyurt","2488"
"27438","Marlo Novelli","2489"
"27439","Guy Foucault","2492"
"27440","Leonid Kinskey","2494"
"27441","Mariam Cisse","2496"
"27442","Sophie Daumier","2502"
"27443","Amulette Garneau","2505"
"27444","Lilia Vetti","2506"
"27445","Lillian Hall","2507"
"27446","George Hassell","2508"
"27447","Bing Russel","2510"
"27448","Raymond Walburn","2511"
