"id","note_allocine_publicID","filmID"
"3069","19","3902"
"3070","20","3906"
"3071","17","3907"
"3072","18","3912"
"3073","22","3913"
"3074","16","3914"
"3075","19","3917"
"3076","19","3918"
"3077","21","3919"
"3078","18","3920"
"3079","19","3921"
"3080","18","3922"
"3081","16","3923"
"3082","25","3926"
"3083","17","3928"
"3084","20","3932"
"3085","17","3934"
"3086","20","3935"
"3087","19","3941"
"3088","25","3945"
"3089","25","3946"
"3090","20","3948"
"3091","19","3949"
"3092","25","3950"
"3093","17","3958"
"3094","19","3960"
"3095","19","3961"
"3096","24","3962"
"3097","17","3963"
"3098","28","3964"
"3099","19","3965"
"3100","18","3967"
"3101","20","3968"
"3102","20","3971"
"3103","27","3974"
"3104","19","3992"
"3105","25","3996"
"3106","19","3998"
"3107","19","4000"
"3108","20","4001"
"3109","21","4002"
"3110","22","4003"
"3111","20","4004"
"3112","21","4008"
"3113","18","4010"
"3114","20","4011"
"3115","15","4014"
"3116","19","4015"
"3117","28","4016"
"3118","21","4017"
"3119","18","4018"
"3120","20","4022"
"3121","18","4023"
"3122","13","4024"
"3123","20","4027"
"3124","22","4028"
"3125","22","4029"
"3126","20","4031"
"3127","19","4032"
"3128","19","4033"
"3129","17","4037"
"3130","19","4038"
"3131","20","4039"
"3132","19","4040"
"3133","20","4042"
"3134","30","4043"
"3135","25","4044"
"3136","20","4045"
"3137","23","4046"
"3138","19","4047"
"3139","24","4048"
"3140","21","4049"
"3141","22","4050"
"3142","19","4056"
"3143","20","4057"
"3144","19","4058"
"3145","19","4060"
"3146","17","4061"
"3147","19","4063"
"3148","19","4064"
"3149","25","4066"
"3150","22","4067"
"3151","14","4069"
"3152","25","4070"
"3153","28","4071"
"3154","20","4072"
"3155","20","4073"
"3156","16","4074"
"3157","17","4076"
"3158","18","4077"
"3159","25","4081"
"3160","19","4083"
"3161","24","4086"
"3162","27","4087"
"3163","17","4088"
"3164","22","4089"
"3165","20","4090"
"3166","19","4091"
"3167","26","4095"
"3168","19","4099"
"3169","18","4100"
"3170","19","4101"
"3171","18","4102"
"3172","20","4103"
"3173","19","4107"
"3174","27","4109"
"3175","23","4110"
"3176","24","4116"
"3177","13","4117"
"3178","19","4118"
"3179","21","4119"
"3180","21","4120"
"3181","21","4122"
"3182","17","4125"
"3183","10","4126"
"3184","19","4127"
"3185","21","4130"
"3186","18","4131"
"3187","19","4132"
"3188","23","4133"
"3189","23","4135"
"3190","24","4136"
"3191","17","4137"
"3192","21","4138"
"3193","16","4139"
"3194","18","4145"
"3195","18","4146"
"3196","16","4150"
"3197","23","4151"
"3198","23","4152"
"3199","18","4153"
"3200","20","4155"
"3201","26","4156"
"3202","14","4157"
"3203","21","4158"
"3204","25","4160"
"3205","23","4161"
"3206","21","4162"
"3207","26","4163"
"3208","23","4164"
"3209","21","4165"
"3210","24","4166"
"3211","21","4167"
"3212","18","4168"
"3213","19","4169"
"3214","17","4170"
"3215","33","4171"
"3216","19","4172"
"3217","17","4173"
"3218","18","4174"
"3219","24","4176"
"3220","26","4183"
"3221","24","4184"
"3222","19","4185"
"3223","24","4186"
"3224","22","4189"
"3225","20","4190"
"3226","19","4191"
"3227","17","4193"
"3228","23","4194"
"3229","19","4195"
"3230","29","4196"
"3231","15","4197"
"3232","22","4198"
"3233","18","4199"
"3234","14","4200"
"3235","19","4201"
"3236","25","4202"
"3237","25","4203"
"3238","18","4204"
"3239","25","4205"
"3240","25","4206"
"3241","22","4207"
"3242","22","4209"
"3243","18","4210"
"3244","15","4212"
"3245","21","4214"
"3246","19","4215"
"3247","20","4217"
"3248","20","4218"
"3249","18","4219"
"3250","19","4220"
"3251","20","4221"
"3252","28","4224"
"3253","26","4225"
"3254","24","4226"
"3255","20","4227"
"3256","19","4228"
"3257","20","4229"
"3258","20","4230"
"3259","21","4231"
"3260","27","4233"
"3261","22","4234"
"3262","19","4235"
"3263","22","4236"
"3264","20","4237"
"3265","23","4238"
"3266","22","4239"
"3267","22","4240"
"3268","20","4241"
"3269","20","4242"
"3270","25","4243"
"3271","17","4245"
"3272","19","4246"
"3273","18","4247"
"3274","18","4248"
"3275","24","4249"
"3276","19","4250"
"3277","28","4252"
"3278","22","4253"
"3279","21","4254"
"3280","17","4256"
"3281","23","4257"
"3282","21","4262"
"3283","19","4263"
"3284","18","4264"
"3285","23","4265"
"3286","19","4267"
"3287","17","4268"
"3288","27","4269"
"3289","18","4271"
"3290","24","4272"
"3291","20","4273"
"3292","17","4276"
"3293","19","4277"
"3294","19","4278"
"3295","19","4279"
"3296","21","4280"
"3297","14","4281"
"3298","23","4282"
"3299","15","4283"
"3300","19","4286"
"3301","20","4289"
"3302","21","4290"
"3303","26","4291"
"3304","19","4292"
"3305","27","4293"
"3306","21","4294"
"3307","25","4296"
"3308","19","4300"
"3309","15","4302"
"3310","20","4303"
"3311","28","4305"
"3312","27","4307"
"3313","20","4308"
"3314","17","4311"
"3315","18","4312"
"3316","26","4313"
"3317","27","4314"
"3318","19","4316"
"3319","17","4319"
"3320","16","4320"
"3321","21","4321"
"3322","18","4322"
"3323","21","4323"
"3324","14","4324"
"3325","26","4326"
"3326","19","4327"
"3327","18","4328"
"3328","17","4329"
"3329","20","4331"
"3330","20","4332"
"3331","19","4333"
"3332","17","4336"
"3333","18","4337"
"3334","18","4340"
"3335","18","4344"
"3336","24","4345"
"3337","22","4347"
"3338","27","4348"
"3339","18","4350"
"3340","19","4354"
"3341","20","4355"
"3342","19","4357"
"3343","25","4358"
"3344","27","4359"
"3345","24","4360"
"3346","20","4362"
"3347","18","4365"
"3348","19","4372"
"3349","21","4375"
"3350","22","4376"
"3351","23","4377"
"3352","17","4378"
"3353","19","4379"
"3354","20","4380"
"3355","18","4382"
"3356","15","4385"
"3357","20","4386"
"3358","18","4387"
"3359","20","4388"
"3360","22","4391"
"3361","20","4392"
"3362","19","4393"
"3363","20","4395"
"3364","20","4398"
"3365","16","4399"
"3366","19","4400"
"3367","24","4401"
"3368","16","4402"
"3369","19","4403"
"3370","19","4404"
"3371","19","4408"
"3372","19","4409"
"3373","20","4411"
"3374","19","4413"
"3375","19","4417"
"3376","26","4418"
"3377","21","4421"
"3378","19","4423"
"3379","27","4425"
"3380","18","4427"
"3381","23","4428"
"3382","23","4430"
"3383","19","4433"
"3384","22","4435"
"3385","21","4436"
"3386","25","4437"
"3387","16","4440"
"3388","20","4442"
"3389","21","4444"
"3390","20","4445"
"3391","25","4446"
"3392","24","4448"
"3393","17","4449"
"3394","17","4451"
"3395","28","4454"
"3396","22","4455"
"3397","23","4456"
"3398","27","4457"
"3399","22","4459"
"3400","19","4461"
"3401","19","4462"
"3402","21","4466"
"3403","21","4469"
"3404","28","4470"
"3405","15","4474"
"3406","26","4475"
"3407","17","4476"
"3408","18","4479"
"3409","24","4483"
"3410","23","4484"
"3411","18","4485"
"3412","25","4486"
"3413","20","4490"
"3414","18","4491"
"3415","12","4493"
"3416","24","4494"
"3417","19","4495"
"3418","21","4496"
"3419","26","4497"
"3420","18","4498"
"3421","19","4499"
"3422","14","4500"
"3423","20","4501"
"3424","24","4504"
"3425","23","4505"
"3426","19","4506"
"3427","19","4507"
"3428","20","4508"
"3429","20","4509"
"3430","15","4510"
"3431","22","4511"
"3432","25","4512"
"3433","19","4513"
"3434","17","4514"
"3435","22","4515"
"3436","15","4518"
"3437","17","4519"
"3438","19","4520"
"3439","19","4521"
"3440","18","4527"
"3441","24","4529"
"3442","19","4532"
"3443","20","4533"
"3444","16","4534"
"3445","20","4535"
"3446","20","4537"
"3447","21","4538"
"3448","27","4547"
"3449","22","4548"
"3450","19","4549"
"3451","19","4550"
"3452","20","4558"
"3453","19","4567"
"3454","20","4569"
"3455","30","4570"
"3456","13","4571"
"3457","10","4572"
"3458","30","4574"
"3459","22","4575"
"3460","29","4576"
"3461","26","4578"
"3462","18","4582"
"3463","20","4583"
"3464","19","4588"
"3465","26","4590"
"3466","20","4591"
"3467","25","4592"
"3468","18","4593"
"3469","20","4594"
"3470","18","4595"
"3471","19","4598"
"3472","20","4599"
"3473","19","4600"
"3474","20","4604"
"3475","18","4606"
"3476","22","4609"
"3477","21","4610"
"3478","20","4611"
"3479","25","4612"
"3480","25","4613"
"3481","12","4614"
"3482","17","4615"
"3483","26","4616"
"3484","21","4617"
"3485","20","4618"
"3486","31","4619"
"3487","18","4620"
"3488","21","4621"
"3489","18","4624"
"3490","25","4627"
"3491","24","4628"
"3492","23","4630"
"3493","18","4631"
"3494","19","4632"
"3495","18","4634"
"3496","19","4635"
"3497","19","4637"
"3498","27","4639"
"3499","20","4640"
"3500","17","4641"
"3501","20","4642"
"3502","25","4643"
"3503","18","4644"
"3504","21","4645"
"3505","20","4646"
"3506","19","4647"
"3507","14","4650"
"3508","18","4660"
"3509","20","4664"
"3510","25","4666"
"3511","18","4667"
"3512","4","4668"
"3513","16","4670"
"3514","21","4671"
"3515","19","4672"
"3516","22","4673"
"3517","24","4674"
"3518","20","4675"
"3519","25","4677"
"3520","17","4678"
"3521","16","4681"
"3522","15","4682"
"3523","22","4683"
"3524","19","4684"
"3525","19","4685"
"3526","20","4688"
"3527","19","4689"
"3528","19","4690"
"3529","19","4691"
"3530","19","4692"
"3531","18","4693"
"3532","19","4694"
"3533","18","4695"
"3534","27","4697"
"3535","25","4698"
"3536","18","4700"
"3537","16","4702"
"3538","19","4704"
"3539","18","4705"
"3540","19","4707"
"3541","20","4708"
"3542","21","4709"
"3543","19","4711"
"3544","19","4714"
"3545","19","4715"
"3546","19","4716"
"3547","21","4717"
"3548","20","4718"
"3549","19","4719"
"3550","18","4720"
"3551","19","4721"
"3552","20","4722"
"3553","20","4723"
"3554","29","4725"
"3555","21","4726"
"3556","22","4727"
"3557","19","4728"
"3558","31","4730"
"3559","20","4731"
"3560","18","4732"
"3561","26","4733"
"3562","19","4734"
"3563","21","4736"
"3564","18","4738"
"3565","20","4741"
"3566","18","4743"
"3567","8","4744"
"3568","18","4745"
"3569","19","4746"
"3570","19","4747"
"3571","19","4748"
"3572","21","4749"
"3573","21","4750"
"3574","20","4754"
"3575","19","4757"
"3576","18","4760"
"3577","33","4762"
"3578","17","4763"
"3579","20","4764"
"3580","16","4767"
"3581","23","4768"
"3582","20","4769"
"3583","22","4770"
"3584","21","4774"
"3585","19","4775"
"3586","19","4779"
"3587","21","4780"
"3588","19","4781"
"3589","29","4783"
"3590","26","4786"
"3591","27","4787"
"3592","19","4788"
"3593","18","4791"
"3594","24","4792"
"3595","19","4793"
"3596","19","4794"
"3597","27","4797"
"3598","19","4798"
"3599","22","4801"
"3600","21","4805"
"3601","26","4808"
"3602","28","4809"
"3603","18","4813"
"3604","21","4815"
"3605","22","4824"
"3606","21","4828"
"3607","27","4829"
"3608","19","4832"
"3609","19","4833"
"3610","17","4835"
"3611","20","4837"
"3612","18","4839"
"3613","24","4840"
"3614","18","4842"
"3615","26","4843"
"3616","19","4844"
"3617","19","4845"
"3618","20","4846"
"3619","19","4847"
"3620","19","4848"
"3621","26","4849"
"3622","23","4850"
"3623","20","4852"
"3624","18","4853"
"3625","20","4854"
"3626","27","4855"
"3627","20","4856"
"3628","19","4857"
"3629","16","4858"
"3630","21","4860"
"3631","19","4861"
"3632","21","4864"
"3633","18","4865"
"3634","24","4866"
"3635","19","4867"
"3636","26","4868"
"3637","20","4869"
"3638","22","4870"
"3639","21","4871"
"3640","26","4876"
"3641","29","4877"
"3642","19","4878"
"3643","23","4880"
"3644","18","4881"
"3645","22","4882"
"3646","28","4884"
"3647","21","4888"
"3648","21","4890"
"3649","23","4891"
"3650","28","4892"
"3651","18","4893"
"3652","14","4896"
"3653","23","4898"
"3654","21","4899"
"3655","20","4900"
"3656","19","4903"
"3657","19","4905"
"3658","18","4906"
"3659","25","4907"
"3660","23","4908"
"3661","19","4909"
"3662","20","4911"
"3663","17","4912"
"3664","19","4913"
"3665","24","4914"
"3666","26","4915"
"3667","16","4916"
"3668","19","4917"
"3669","21","4921"
"3670","22","4922"
"3671","12","4923"
"3672","18","4924"
"3673","20","4926"
"3674","19","4927"
"3675","19","4928"
"3676","22","4929"
"3677","20","4931"
"3678","18","4932"
"3679","20","4935"
"3680","23","4938"
"3681","21","4939"
"3682","16","4940"
"3683","18","4941"
"3684","18","4942"
"3685","19","4943"
"3686","19","4944"
"3687","18","4945"
"3688","19","4946"
"3689","16","4947"
"3690","19","4948"
"3691","23","4949"
"3692","24","4950"
"3693","21","4951"
"3694","19","4953"
"3695","26","4954"
"3696","22","4959"
"3697","21","4960"
"3698","15","4961"
"3699","22","4966"
"3700","22","4967"
"3701","22","4968"
"3702","18","4970"
"3703","20","4973"
"3704","28","4974"
"3705","18","4975"
"3706","21","4976"
"3707","28","4977"
"3708","26","4978"
"3709","28","4979"
"3710","25","4980"
"3711","18","4981"
"3712","19","4982"
"3713","18","4983"
"3714","23","4984"
"3715","18","4985"
"3716","25","4986"
"3717","24","4987"
"3718","28","4988"
"3719","19","4989"
"3720","26","4990"
"3721","18","4991"
"3722","18","4992"
"3723","19","4993"
"3724","18","4995"
"3725","19","4996"
"3726","21","4997"
"3727","24","4998"
"3728","26","4999"
"3729","18","5000"
"3730","9","5001"
"3731","18","5002"
"3732","27","5003"
"3733","21","5004"
"3734","27","5005"
"3735","23","5006"
"3736","20","5007"
"3737","19","5008"
"3738","19","5009"
"3739","19","5010"
"3740","20","5011"
"3741","19","5012"
"3742","21","5013"
"3743","17","5014"
"3744","26","5015"
"3745","17","5016"
"3746","18","5017"
"3747","14","5020"
"3748","20","5021"
"3749","19","5022"
"3750","15","5023"
"3751","20","5024"
"3752","27","5025"
"3753","18","5026"
"3754","18","5029"
"3755","18","5030"
"3756","17","5033"
"3757","21","5034"
"3758","22","5035"
"3759","19","5037"
"3760","26","5038"
"3761","19","5039"
"3762","24","5040"
"3763","24","5041"
"3764","23","5045"
"3765","21","5046"
"3766","21","5047"
"3767","21","5048"
"3768","23","5050"
"3769","20","5051"
"3770","20","5052"
"3771","20","5053"
"3772","18","5054"
"3773","20","5055"
"3774","18","5056"
"3775","24","5057"
"3776","23","5058"
"3777","18","5060"
"3778","19","5061"
"3779","19","5062"
"3780","19","5064"
"3781","28","5065"
"3782","25","5066"
"3783","25","5067"
"3784","18","5068"
"3785","18","5070"
"3786","22","5071"
"3787","20","5072"
"3788","19","5073"
"3789","27","5074"
"3790","20","5075"
"3791","22","5076"
"3792","19","5079"
"3793","20","5080"
"3794","20","5081"
"3795","19","5082"
"3796","18","5085"
"3797","20","5090"
"3798","25","5091"
"3799","20","5092"
"3800","22","5093"
"3801","26","5097"
"3802","18","5098"
"3803","19","5101"
"3804","16","5102"
"3805","19","5103"
"3806","21","5104"
"3807","20","5105"
"3808","21","5106"
"3809","24","5109"
"3810","20","5110"
"3811","20","5113"
"3812","22","5114"
"3813","27","5116"
"3814","20","5117"
"3815","20","5118"
"3816","19","5119"
"3817","20","5122"
"3818","20","5126"
"3819","23","5127"
"3820","18","5128"
"3821","20","5129"
"3822","21","5131"
"3823","28","5132"
"3824","21","5140"
"3825","16","5141"
"3826","20","5144"
"3827","23","5148"
"3828","26","5149"
"3829","23","5150"
"3830","19","5152"
"3831","20","5154"
"3832","29","5156"
"3833","24","5157"
"3834","24","5158"
"3835","23","5159"
"3836","31","5160"
"3837","15","5161"
"3838","17","5162"
"3839","23","5163"
"3840","18","5164"
"3841","27","5165"
"3842","20","5167"
"3843","18","5168"
"3844","21","5172"
"3845","19","5174"
"3846","18","5176"
"3847","23","5177"
"3848","25","5178"
"3849","17","5179"
"3850","19","5180"
"3851","24","5181"
"3852","20","5182"
"3853","14","5184"
"3854","21","5185"
"3855","30","5186"
"3856","25","5188"
"3857","20","5189"
"3858","20","5190"
"3859","18","5192"
"3860","23","5193"
"3861","23","5195"
"3862","20","5196"
"3863","18","5197"
"3864","28","5198"
"3865","28","5199"
"3866","17","5200"
"3867","18","5201"
"3868","17","5202"
"3869","28","5204"
"3870","20","5206"
"3871","20","5207"
"3872","19","5208"
"3873","25","5213"
"3874","20","5214"
"3875","23","5215"
"3876","21","5216"
"3877","20","5217"
"3878","21","5219"
"3879","24","5224"
"3880","24","5225"
"3881","21","5228"
"3882","25","5229"
"3883","24","5230"
"3884","25","5231"
"3885","18","5232"
"3886","19","5233"
"3887","21","5234"
"3888","17","5236"
"3889","8","5237"
"3890","19","5238"
"3891","20","5240"
"3892","19","5241"
"3893","15","5243"
"3894","22","5244"
"3895","30","5245"
"3896","16","5249"
"3897","21","5250"
"3898","21","5251"
"3899","14","5252"
"3900","16","5253"
"3901","19","5257"
"3902","21","5258"
"3903","27","5259"
"3904","21","5260"
"3905","27","5261"
"3906","19","5262"
"3907","22","5263"
"3908","21","5264"
"3909","19","5267"
"3910","20","5268"
"3911","19","5269"
"3912","20","5270"
"3913","19","5271"
"3914","20","5272"
"3915","18","5273"
"3916","17","5274"
"3917","27","5275"
"3918","19","5276"
"3919","18","5278"
"3920","18","5279"
"3921","20","5280"
"3922","21","5281"
"3923","17","5284"
"3924","18","5288"
"3925","25","5291"
"3926","22","5292"
"3927","26","5293"
"3928","23","5296"
"3929","21","5298"
"3930","23","5301"
"3931","16","5302"
"3932","21","5303"
"3933","19","5304"
"3934","22","5305"
"3935","18","5306"
"3936","20","5307"
"3937","19","5309"
"3938","21","5310"
"3939","14","5311"
"3940","24","5312"
"3941","21","5315"
"3942","21","5316"
"3943","5","5317"
"3944","21","5318"
"3945","22","5319"
"3946","14","5320"
"3947","18","5322"
"3948","24","5324"
"3949","21","5332"
"3950","20","5334"
"3951","16","5335"
"3952","21","5336"
"3953","18","5339"
"3954","25","5341"
"3955","14","5342"
"3956","18","5343"
"3957","19","5344"
"3958","19","5345"
"3959","25","5351"
"3960","21","5352"
"3961","26","5354"
"3962","18","5355"
"3963","17","5356"
"3964","19","5357"
"3965","20","5360"
"3966","24","5365"
"3967","23","5366"
"3968","17","5367"
"3969","26","5368"
"3970","23","5369"
"3971","16","5370"
"3972","19","5373"
"3973","28","5374"
"3974","19","5377"
"3975","19","5378"
"3976","20","5379"
"3977","16","5382"
"3978","17","5383"
"3979","26","5384"
"3980","22","5387"
"3981","26","5391"
"3982","21","5392"
"3983","20","5393"
"3984","17","5394"
"3985","22","5398"
"3986","18","5401"
"3987","18","5402"
"3988","19","5403"
"3989","19","5404"
"3990","19","5411"
"3991","20","5422"
"3992","25","5423"
"3993","20","5431"
"3994","20","5432"
"3995","20","5433"
"3996","22","5434"
"3997","21","5436"
"3998","17","5437"
"3999","20","5438"
"4000","17","5439"
"4001","22","5440"
"4002","25","5441"
"4003","18","5442"
"4004","18","5443"
"4005","20","5444"
"4006","18","5445"
"4007","21","5446"
"4008","12","5447"
"4009","23","5448"
"4010","23","5449"
"4011","25","5450"
"4012","26","5451"
"4013","20","5453"
"4014","19","5456"
"4015","18","5460"
"4016","18","5461"
"4017","19","5466"
"4018","19","5470"
"4019","18","5474"
"4020","17","5477"
"4021","19","5479"
"4022","19","5482"
"4023","27","5485"
"4024","32","5489"
"4025","19","5498"
"4026","19","5499"
"4027","22","5505"
"4028","19","5506"
"4029","30","5507"
"4030","18","5508"
"4031","19","5514"
"4032","19","5520"
"4033","13","5521"
"4034","23","5524"
"4035","27","5526"
"4036","15","5528"
"4037","27","5529"
"4038","20","5531"
"4039","23","5532"
"4040","18","5533"
"4041","20","5535"
"4042","21","5538"
"4043","24","5539"
"4044","17","5540"
"4045","22","5541"
"4046","20","5542"
"4047","17","5543"
"4048","9","5544"
"4049","18","5545"
"4050","20","5546"
"4051","17","5561"
"4052","19","5564"
"4053","27","5565"
"4054","15","5566"
"4055","21","5569"
"4056","21","5570"
"4057","18","5571"
"4058","25","5575"
"4059","23","5576"
"4060","18","5577"
"4061","18","5578"
"4062","21","5579"
"4063","20","5580"
"4064","16","5582"
"4065","25","5583"
"4066","17","5584"
"4067","24","5585"
"4068","20","5586"
"4069","15","5588"
"4070","19","5589"
"4071","18","5590"
"4072","25","5591"
"4073","21","5592"
"4074","19","5593"
"4075","23","5594"
"4076","19","5595"
"4077","21","5596"
"4078","26","5597"
"4079","18","5598"
"4080","28","5599"
"4081","24","5600"
"4082","27","5601"
"4083","18","5602"
"4084","24","5604"
"4085","22","5606"
"4086","31","5607"
"4087","18","5609"
"4088","26","5610"
"4089","24","5614"
"4090","21","5615"
"4091","26","5619"
"4092","22","5620"
"4093","20","5621"
"4094","18","5622"
"4095","26","5623"
"4096","20","5625"
"4097","23","5628"
"4098","20","5632"
"4099","19","5636"
"4100","14","5637"
"4101","18","5638"
"4102","19","5639"
"4103","14","5640"
"4104","19","5642"
"4105","28","5645"
"4106","19","5654"
"4107","19","5662"
"4108","25","5664"
"4109","14","5666"
"4110","23","5667"
"4111","18","5670"
"4112","19","5694"
"4113","19","5697"
"4114","24","5709"
"4115","23","5712"
"4116","18","5717"
"4117","21","5720"
"4118","15","5730"
"4119","20","5731"
"4120","7","5733"
"4121","21","5734"
"4122","25","5735"
"4123","17","5736"
"4124","5","5737"
"4125","28","5738"
"4126","18","5739"
"4127","19","5742"
"4128","17","5745"
"4129","19","5748"
"4130","12","5754"
"4131","18","5755"
"4132","20","5757"
"4133","21","5758"
"4134","24","5763"
"4135","21","5764"
"4136","17","5765"
"4137","19","5767"
"4138","17","5768"
"4139","18","5770"
"4140","17","5772"
"4141","28","5773"
"4142","20","5774"
"4143","20","5775"
"4144","21","5776"
"4145","19","5777"
"4146","20","5778"
"4147","20","5781"
"4148","18","5782"
"4149","20","5784"
"4150","19","5786"
"4151","27","5788"
"4152","28","5792"
"4153","18","5793"
"4154","19","5797"
"4155","18","5800"
"4156","22","5801"
"4157","19","5803"
"4158","19","5807"
"4159","18","5810"
"4160","14","5811"
"4161","20","5813"
"4162","18","5816"
"4163","19","5817"
"4164","13","5819"
"4165","20","5821"
"4166","20","5823"
"4167","16","5826"
"4168","23","5827"
"4169","23","5828"
"4170","19","5830"
"4171","19","5831"
"4172","24","5833"
"4173","18","5842"
"4174","25","5846"
"4175","18","5847"
"4176","23","5848"
"4177","26","5850"
"4178","19","5853"
"4179","19","5854"
"4180","19","5855"
"4181","19","5856"
"4182","19","5858"
"4183","28","5860"
"4184","16","5866"
"4185","18","5870"
"4186","19","5873"
"4187","19","5874"
"4188","17","5878"
"4189","23","5884"
"4190","18","5888"
"4191","27","5889"
"4192","20","5891"
"4193","26","5892"
"4194","18","5894"
"4195","19","5895"
"4196","20","5896"
"4197","20","5897"
"4198","22","5901"
"4199","19","5903"
"4200","18","5906"
"4201","19","5907"
"4202","23","5923"
"4203","28","5924"
"4204","19","5926"
"4205","21","5927"
"4206","19","5928"
"4207","27","5930"
"4208","19","5932"
"4209","21","5934"
"4210","24","5938"
"4211","21","5939"
"4212","19","5941"
"4213","21","5943"
"4214","20","5944"
"4215","19","5945"
"4216","21","5946"
"4217","20","5947"
"4218","20","5948"
"4219","17","5949"
"4220","27","5950"
"4221","18","5952"
"4222","27","5954"
"4223","26","5955"
"4224","28","5957"
"4225","20","5959"
"4226","19","5960"
"4227","19","5961"
"4228","20","5962"
"4229","18","5963"
"4230","19","5964"
"4231","21","5966"
"4232","24","5971"
"4233","20","5972"
"4234","3","5973"
"4235","27","5974"
"4236","29","5975"
"4237","27","5976"
"4238","27","5977"
"4239","20","5978"
"4240","18","5979"
"4241","21","5981"
"4242","18","5983"
"4243","19","5984"
"4244","24","5985"
"4245","19","5987"
"4246","19","5988"
"4247","18","5989"
"4248","24","5990"
"4249","17","5993"
"4250","18","6002"
"4251","23","6004"
"4252","21","6007"
"4253","23","6009"
"4254","22","6012"
"4255","24","6015"
"4256","18","6016"
"4257","17","6018"
"4258","19","6019"
"4259","27","6020"
"4260","17","6021"
"4261","21","6023"
"4262","3","6024"
"4263","20","6025"
"4264","13","6026"
"4265","22","6028"
"4266","19","6030"
"4267","22","6031"
"4268","19","6033"
"4269","21","6034"
"4270","22","6038"
"4271","20","6041"
"4272","27","6042"
"4273","8","6043"
"4274","25","6044"
"4275","15","6045"
"4276","20","6048"
"4277","22","6049"
"4278","27","6050"
"4279","15","6052"
"4280","28","6053"
"4281","15","6054"
"4282","25","6055"
"4283","19","6056"
"4284","12","6057"
"4285","29","6059"
"4286","15","6060"
"4287","27","6061"
"4288","20","6062"
"4289","23","6063"
"4290","22","6064"
"4291","28","6065"
"4292","19","6066"
"4293","25","6068"
"4294","16","6071"
"4295","14","6072"
"4296","14","6073"
"4297","18","6074"
"4298","20","6075"
"4299","23","6076"
"4300","17","6077"
"4301","22","6078"
"4302","19","6079"
"4303","19","6080"
"4304","15","6081"
"4305","15","6082"
"4306","23","6083"
"4307","22","6084"
"4308","19","6087"
"4309","24","6088"
"4310","19","6091"
"4311","20","6092"
"4312","19","6093"
"4313","20","6096"
"4314","7","6097"
"4315","23","6098"
"4316","19","6103"
"4317","24","6107"
"4318","19","6109"
"4319","17","6110"
"4320","19","6111"
"4321","21","6113"
"4322","28","6114"
"4323","24","6115"
"4324","13","6118"
"4325","20","6119"
"4326","20","6121"
"4327","26","6122"
"4328","18","6130"
"4329","17","6131"
"4330","17","6132"
"4331","25","6133"
"4332","22","6134"
"4333","22","6135"
"4334","24","6136"
"4335","20","6137"
"4336","15","6138"
"4337","19","6139"
"4338","19","6140"
"4339","24","6144"
"4340","24","6145"
"4341","21","6146"
"4342","20","6150"
"4343","18","6152"
"4344","19","6159"
"4345","18","6162"
"4346","24","6163"
"4347","18","6166"
"4348","21","6171"
"4349","21","6174"
"4350","23","6182"
"4351","20","6183"
"4352","20","6185"
"4353","29","6187"
"4354","20","6191"
"4355","15","6194"
"4356","23","6195"
"4357","20","6197"
"4358","18","6201"
"4359","27","6202"
"4360","16","6204"
"4361","26","6206"
"4362","19","6209"
"4363","20","6211"
"4364","19","6212"
"4365","22","6217"
"4366","17","6218"
"4367","19","6220"
"4368","28","6222"
"4369","20","6223"
"4370","20","6224"
"4371","18","6226"
"4372","25","6227"
"4373","21","6229"
"4374","18","6235"
"4375","15","6237"
"4376","18","6240"
"4377","18","6242"
"4378","18","6247"
"4379","27","6252"
"4380","20","6253"
"4381","23","6254"
"4382","19","6257"
"4383","20","6258"
"4384","18","6259"
"4385","25","6261"
"4386","24","6262"
"4387","21","6265"
"4388","24","6266"
"4389","20","6267"
"4390","25","6270"
"4391","17","6271"
"4392","19","6272"
"4393","19","6273"
"4394","17","6274"
"4395","20","6275"
"4396","17","6276"
"4397","16","6277"
"4398","19","6278"
"4399","19","6279"
"4400","20","6280"
"4401","21","6282"
"4402","19","6283"
"4403","19","6284"
"4404","26","6286"
"4405","20","6287"
"4406","21","6289"
"4407","20","6290"
"4408","30","6293"
"4409","20","6294"
"4410","19","6295"
"4411","20","6296"
"4412","20","6297"
"4413","20","6299"
"4414","19","6300"
"4415","18","6302"
"4416","17","6306"
"4417","22","6307"
"4418","19","6312"
"4419","16","6314"
"4420","23","6315"
"4421","25","6316"
"4422","19","6317"
"4423","19","6318"
"4424","24","6323"
"4425","21","6324"
"4426","17","6327"
"4427","18","6329"
"4428","21","6330"
"4429","21","6331"
"4430","24","6335"
"4431","21","6336"
"4432","19","6340"
"4433","22","6343"
"4434","21","6344"
"4435","18","6347"
"4436","19","6352"
"4437","24","6353"
"4438","29","6355"
"4439","17","6356"
"4440","15","6357"
"4441","21","6358"
"4442","23","6375"
"4443","20","6377"
"4444","20","6379"
"4445","19","6380"
"4446","20","6381"
"4447","21","6382"
"4448","19","6393"
"4449","20","6395"
"4450","19","6397"
"4451","8","6398"
"4452","17","6402"
"4453","32","6403"
"4454","18","6405"
"4455","22","6406"
"4456","17","6408"
"4457","19","6409"
"4458","19","6412"
"4459","19","6413"
"4460","17","6415"
"4461","24","6416"
"4462","19","6417"
"4463","19","6418"
"4464","26","6420"
"4465","19","6421"
"4466","19","6422"
